chid,views,subscriber,videoscount,date
UC6QXNO5UrCue7psmvw,105641,18778,3,11/15/2016
UC6QXNO5UrCue7psmvw,105641,18782,3,11/16/2016
UC6QXNO5UrCue7psmvw,105689,18781,3,11/17/2016
UC6QXNO5UrCue7psmvw,105726,18783,3,11/18/2016
UC6QXNO5UrCue7psmvw,105768,18783,3,11/19/2016
UC6QXNO5UrCue7psmvw,105803,18790,3,11/20/2016
UC6QXNO5UrCue7psmvw,105900,18794,3,11/21/2016
UC6QXNO5UrCue7psmvw,105980,18793,3,11/22/2016
UC6QXNO5UrCue7psmvw,106015,18795,3,11/23/2016
UC6QXNO5UrCue7psmvw,106051,18799,3,11/24/2016
UC6QXNO5UrCue7psmvw,106108,18804,3,11/25/2016
UC6QXNO5UrCue7psmvw,106134,18809,3,11/26/2016
UC6QXNO5UrCue7psmvw,106182,18820,3,11/27/2016
UC6QXNO5UrCue7psmvw,106266,18824,3,11/28/2016
UC6QXNO5UrCue7psmvw,106471,18830,3,11/29/2016
UC6QXNO5UrCue7psmvw,106340,18837,3,11/30/2016
UC6QXNO5UrCue7psmvw,106340,18835,3,12/1/2016
UC6QXNO5UrCue7psmvw,106340,18834,3,12/2/2016
UC6QXNO5UrCue7psmvw,106340,18832,3,12/3/2016
UC6QXNO5UrCue7psmvw,106340,18848,3,12/4/2016
UC6QXNO5UrCue7psmvw,106487,18854,3,12/5/2016
UC6QXNO5UrCue7psmvw,106650,18857,3,12/6/2016
UC6QXNO5UrCue7psmvw,106650,18867,3,12/7/2016
UC6QXNO5UrCue7psmvw,106710,18867,3,12/8/2016
UC6QXNO5UrCue7psmvw,106763,18869,3,12/9/2016
UC6QXNO5UrCue7psmvw,106798,18871,3,12/10/2016
UC6QXNO5UrCue7psmvw,106838,18880,3,12/11/2016
UC6QXNO5UrCue7psmvw,106899,18884,3,12/12/2016
UC6QXNO5UrCue7psmvw,106968,18878,3,12/13/2016
UC6QXNO5UrCue7psmvw,107000,18888,3,12/14/2016
UC6QXNO5UrCue7psmvw,107018,18890,3,12/15/2016
UC6QXNO5UrCue7psmvw,107074,18891,3,12/16/2016
UC6QXNO5UrCue7psmvw,107074,18894,3,12/17/2016
UC6QXNO5UrCue7psmvw,107141,18901,3,12/18/2016
UC6QXNO5UrCue7psmvw,107209,18905,3,12/19/2016
UC6QXNO5UrCue7psmvw,107280,18903,3,12/20/2016
UC6QXNO5UrCue7psmvw,107342,18913,3,12/21/2016
UC6QXNO5UrCue7psmvw,107409,18919,3,12/22/2016
UC6QXNO5UrCue7psmvw,107483,18919,3,12/23/2016
UC6QXNO5UrCue7psmvw,107539,18936,3,12/24/2016
UC6QXNO5UrCue7psmvw,107611,18956,3,12/25/2016
UC6QXNO5UrCue7psmvw,107696,18970,3,12/26/2016
UC6QXNO5UrCue7psmvw,107769,18978,3,12/27/2016
UC6QXNO5UrCue7psmvw,107848,18987,3,12/28/2016
UC6QXNO5UrCue7psmvw,107894,18991,3,12/29/2016
UC6QXNO5UrCue7psmvw,107974,19006,3,12/30/2016
UC6QXNO5UrCue7psmvw,108047,19012,3,12/31/2016
UC6QXNO5UrCue7psmvw,108129,19026,3,1/1/2017
UC6QXNO5UrCue7psmvw,108192,19042,3,1/2/2017
UC6QXNO5UrCue7psmvw,108286,19046,3,1/3/2017
UC6QXNO5UrCue7psmvw,108378,19046,3,1/4/2017
UC6QXNO5UrCue7psmvw,108421,19048,3,1/5/2017
UC6QXNO5UrCue7psmvw,108482,19045,3,1/6/2017
UC6QXNO5UrCue7psmvw,108515,19048,3,1/7/2017
UC6QXNO5UrCue7psmvw,108648,19059,3,1/8/2017
UC6QXNO5UrCue7psmvw,108757,19062,3,1/9/2017
UC6QXNO5UrCue7psmvw,108831,19063,3,1/10/2017
UC6QXNO5UrCue7psmvw,108861,19065,3,1/11/2017
UC6QXNO5UrCue7psmvw,108908,19069,3,1/12/2017
UC6QXNO5UrCue7psmvw,108942,19076,3,1/13/2017
UC6QXNO5UrCue7psmvw,109405,19077,3,1/14/2017
UC6QXNO5UrCue7psmvw,109405,19081,3,1/15/2017
UC6QXNO5UrCue7psmvw,110320,19081,3,1/16/2017
UC6QXNO5UrCue7psmvw,110655,19076,3,1/17/2017
UC6QXNO5UrCue7psmvw,110937,19082,3,1/18/2017
UC6QXNO5UrCue7psmvw,110782,19082,3,1/19/2017
UC6QXNO5UrCue7psmvw,110825,19077,3,1/20/2017
UC6QXNO5UrCue7psmvw,110864,19084,3,1/21/2017
UC6QXNO5UrCue7psmvw,110908,19085,3,1/22/2017
UC6QXNO5UrCue7psmvw,110945,19083,3,1/23/2017
UC6QXNO5UrCue7psmvw,109339,19085,3,1/24/2017
UC6QXNO5UrCue7psmvw,109339,19088,3,1/25/2017
UC6QXNO5UrCue7psmvw,109381,19092,3,1/26/2017
UC6QXNO5UrCue7psmvw,109410,19097,3,1/27/2017
UC6QXNO5UrCue7psmvw,109410,19094,3,1/28/2017
UC6QXNO5UrCue7psmvw,109483,19090,3,1/29/2017
UC6QXNO5UrCue7psmvw,109541,19092,3,1/30/2017
UC6QXNO5UrCue7psmvw,109541,19096,3,1/31/2017
UC6QXNO5UrCue7psmvw,109639,19094,3,2/1/2017
UC6QXNO5UrCue7psmvw,109639,19097,3,2/2/2017
UC6QXNO5UrCue7psmvw,109662,19094,3,2/3/2017
UC6QXNO5UrCue7psmvw,109721,19104,3,2/4/2017
UC6QXNO5UrCue7psmvw,109756,19110,3,2/5/2017
UC6QXNO5UrCue7psmvw,109836,19115,3,2/6/2017
UC6QXNO5UrCue7psmvw,109885,19109,3,2/7/2017
UC6QXNO5UrCue7psmvw,109910,19109,3,2/8/2017
UC6QXNO5UrCue7psmvw,109910,19115,3,2/9/2017
UC6QXNO5UrCue7psmvw,109991,19115,3,2/10/2017
UC6QXNO5UrCue7psmvw,110007,19114,3,2/11/2017
UC6QXNO5UrCue7psmvw,110041,19124,3,2/12/2017
UC6QXNO5UrCue7psmvw,110041,19122,3,2/13/2017
UC6QXNO5UrCue7psmvw,110219,19133,3,2/14/2017
UC6QXNO5UrCue7psmvw,110305,19138,3,2/15/2017
UC6QXNO5UrCue7psmvw,110381,19140,3,2/16/2017
UC6QXNO5UrCue7psmvw,110463,19147,3,2/17/2017
UC6QXNO5UrCue7psmvw,110520,19156,3,2/18/2017
UC6QXNO5UrCue7psmvw,110573,19165,3,2/19/2017
UC6QXNO5UrCue7psmvw,110653,19172,3,2/20/2017
UC6QXNO5UrCue7psmvw,110720,19174,3,2/21/2017
UC6QXNO5UrCue7psmvw,110769,19180,3,2/22/2017
UC6QXNO5UrCue7psmvw,110830,19180,3,2/23/2017
UC6QXNO5UrCue7psmvw,110888,19188,3,2/24/2017
UC6QXNO5UrCue7psmvw,110952,19194,3,2/25/2017
UC6QXNO5UrCue7psmvw,111021,19204,3,2/26/2017
UC6QXNO5UrCue7psmvw,111021,19201,3,2/27/2017
UC6QXNO5UrCue7psmvw,111190,19207,3,2/28/2017
UC6QXNO5UrCue7psmvw,111238,19213,3,3/1/2017
UC6QXNO5UrCue7psmvw,111289,19217,3,3/2/2017
UC6QXNO5UrCue7psmvw,111348,19213,3,3/3/2017
UC6QXNO5UrCue7psmvw,111383,19218,3,3/4/2017
UC6QXNO5UrCue7psmvw,111415,19228,3,3/5/2017
UC6QXNO5UrCue7psmvw,111415,19234,3,3/6/2017
UC6QXNO5UrCue7psmvw,111541,19234,3,3/7/2017
UC6QXNO5UrCue7psmvw,111564,19238,3,3/8/2017
UC6QXNO5UrCue7psmvw,111583,19231,3,3/9/2017
UC6QXNO5UrCue7psmvw,111626,19234,3,3/10/2017
UC6QXNO5UrCue7psmvw,111657,19235,3,3/11/2017
UC6QXNO5UrCue7psmvw,111684,19232,3,3/12/2017
UC6QXNO5UrCue7psmvw,111755,19233,3,3/13/2017
UC6QXNO5UrCue7psmvw,111817,19234,3,3/14/2017
UC6QXNO5UrCue7psmvw,111849,19237,3,3/15/2017
UC6QXNO5UrCue7psmvw,111869,19237,3,3/16/2017
UC6QXNO5UrCue7psmvw,111907,19240,3,3/17/2017
UC6QXNO5UrCue7psmvw,111920,19246,3,3/18/2017
UC6QXNO5UrCue7psmvw,111952,19247,3,3/19/2017
UC6QXNO5UrCue7psmvw,112010,19251,3,3/20/2017
UC6QXNO5UrCue7psmvw,112010,19250,3,3/21/2017
UC6QXNO5UrCue7psmvw,112085,19253,3,3/22/2017
UC6QXNO5UrCue7psmvw,112116,19254,3,3/23/2017
UC6QXNO5UrCue7psmvw,112162,19251,3,3/24/2017
UC6QXNO5UrCue7psmvw,112177,19254,3,3/25/2017
UC6QXNO5UrCue7psmvw,112198,19261,3,3/26/2017
UC6QXNO5UrCue7psmvw,112275,19262,3,3/27/2017
UC6QXNO5UrCue7psmvw,112331,19264,3,3/28/2017
UC6QXNO5UrCue7psmvw,112377,19267,3,3/29/2017
UC6QXNO5UrCue7psmvw,112399,19269,3,3/30/2017
UC6QXNO5UrCue7psmvw,112425,19271,3,3/31/2017
UC6iyxTNq8EzJ0qHirw,1688488,4270,180,10/1/2016
UC6iyxTNq8EzJ0qHirw,1690761,4268,179,10/2/2016
UC6iyxTNq8EzJ0qHirw,1691761,4268,179,10/3/2016
UC6iyxTNq8EzJ0qHirw,1693754,4267,179,10/4/2016
UC6iyxTNq8EzJ0qHirw,1695596,4269,179,10/5/2016
UC6iyxTNq8EzJ0qHirw,1697600,4271,179,10/6/2016
UC6iyxTNq8EzJ0qHirw,1699574,4277,179,10/7/2016
UC6iyxTNq8EzJ0qHirw,1701517,4279,179,10/8/2016
UC6iyxTNq8EzJ0qHirw,1703804,4277,179,10/9/2016
UC6iyxTNq8EzJ0qHirw,1705983,4277,179,10/10/2016
UC6iyxTNq8EzJ0qHirw,1707860,4270,179,10/11/2016
UC6iyxTNq8EzJ0qHirw,1709637,4268,179,10/12/2016
UC6iyxTNq8EzJ0qHirw,1709637,4269,179,10/13/2016
UC6iyxTNq8EzJ0qHirw,1713276,4273,179,10/14/2016
UC6iyxTNq8EzJ0qHirw,1714869,4278,179,10/15/2016
UC6iyxTNq8EzJ0qHirw,1716767,4282,179,10/16/2016
UC6iyxTNq8EzJ0qHirw,1718748,4286,179,10/17/2016
UC6iyxTNq8EzJ0qHirw,1720469,4285,179,10/18/2016
UC6iyxTNq8EzJ0qHirw,1722215,4290,179,10/19/2016
UC6iyxTNq8EzJ0qHirw,1723942,4293,179,10/20/2016
UC6iyxTNq8EzJ0qHirw,1723942,4299,179,10/21/2016
UC6iyxTNq8EzJ0qHirw,1727707,4301,179,10/22/2016
UC6iyxTNq8EzJ0qHirw,1729988,4306,179,10/23/2016
UC6iyxTNq8EzJ0qHirw,1729988,4309,179,10/24/2016
UC6iyxTNq8EzJ0qHirw,1734346,4313,179,10/25/2016
UC6VmBL8Vn4SAjc4-uQ,9404675,26266,630,3/28/2017
UC6VmBL8Vn4SAjc4-uQ,9408886,26279,630,3/29/2017
UC6VmBL8Vn4SAjc4-uQ,9412942,26292,630,3/30/2017
UC6VmBL8Vn4SAjc4-uQ,9417023,26320,632,3/31/2017
UC6wileij7lxwqBj4sA,640955,13672,122,10/1/2016
UC6wileij7lxwqBj4sA,641528,13678,122,10/2/2016
UC6wileij7lxwqBj4sA,641924,13680,122,10/3/2016
UC6wileij7lxwqBj4sA,642499,13686,122,10/4/2016
UC6wileij7lxwqBj4sA,643185,13689,122,10/5/2016
UC6wileij7lxwqBj4sA,643939,13694,122,10/6/2016
UC6wileij7lxwqBj4sA,644607,13695,122,10/7/2016
UC6wileij7lxwqBj4sA,645309,13698,122,10/8/2016
UC6wileij7lxwqBj4sA,645871,13700,122,10/9/2016
UC6wileij7lxwqBj4sA,646395,13713,122,10/10/2016
UC6wileij7lxwqBj4sA,646845,13719,122,10/11/2016
UC6wileij7lxwqBj4sA,647619,13722,122,10/12/2016
UC6wileij7lxwqBj4sA,647619,13728,122,10/13/2016
UC6wileij7lxwqBj4sA,649075,13738,122,10/14/2016
UC6wileij7lxwqBj4sA,649837,13743,122,10/15/2016
UC6wileij7lxwqBj4sA,650494,13746,122,10/16/2016
UC6wileij7lxwqBj4sA,650982,13750,122,10/17/2016
UC6wileij7lxwqBj4sA,651519,13752,122,10/18/2016
UC6wileij7lxwqBj4sA,652257,13759,122,10/19/2016
UC6wileij7lxwqBj4sA,652988,13767,122,10/20/2016
UC6wileij7lxwqBj4sA,652988,13772,122,10/21/2016
UC6wileij7lxwqBj4sA,654378,13778,122,10/22/2016
UC6wileij7lxwqBj4sA,654946,13783,122,10/23/2016
UC6wileij7lxwqBj4sA,654946,13787,122,10/24/2016
UC6wileij7lxwqBj4sA,655899,13816,122,10/25/2016
UC6wileij7lxwqBj4sA,656626,13830,122,10/26/2016
UC6wileij7lxwqBj4sA,657291,13843,122,10/27/2016
UC6wileij7lxwqBj4sA,657971,13851,122,10/28/2016
UC6wileij7lxwqBj4sA,658614,13860,122,10/29/2016
UC6wileij7lxwqBj4sA,659169,13865,122,10/30/2016
UC6wileij7lxwqBj4sA,659580,13868,122,10/31/2016
UC6wileij7lxwqBj4sA,660058,13874,122,11/1/2016
UC6wileij7lxwqBj4sA,660653,13874,122,11/2/2016
UC6wileij7lxwqBj4sA,661221,13880,122,11/3/2016
UC6wileij7lxwqBj4sA,661806,13881,122,11/4/2016
UC6wileij7lxwqBj4sA,661806,13879,122,11/5/2016
UC6wileij7lxwqBj4sA,663026,13884,122,11/6/2016
UC6wileij7lxwqBj4sA,663432,13888,122,11/7/2016
UC6wileij7lxwqBj4sA,663987,13887,139,11/8/2016
UC6wileij7lxwqBj4sA,664643,13886,139,11/9/2016
UC6wileij7lxwqBj4sA,665916,13896,139,11/10/2016
UC6wileij7lxwqBj4sA,666758,13899,139,11/11/2016
UC6wileij7lxwqBj4sA,667411,13905,139,11/12/2016
UC6wileij7lxwqBj4sA,667956,13908,139,11/13/2016
UC6wileij7lxwqBj4sA,668396,13915,139,11/14/2016
UC6wileij7lxwqBj4sA,668902,13920,139,11/15/2016
UC6wileij7lxwqBj4sA,668902,13937,139,11/16/2016
UC6wileij7lxwqBj4sA,670329,13943,139,11/17/2016
UC6wileij7lxwqBj4sA,671072,13945,139,11/18/2016
UC6wileij7lxwqBj4sA,671709,13951,139,11/19/2016
UC6wileij7lxwqBj4sA,672272,13953,139,11/20/2016
UC6wileij7lxwqBj4sA,672684,13957,139,11/21/2016
UC6wileij7lxwqBj4sA,673118,13970,139,11/22/2016
UC6wileij7lxwqBj4sA,673811,13974,139,11/23/2016
UC6wileij7lxwqBj4sA,674451,13979,139,11/24/2016
UC6wileij7lxwqBj4sA,675001,13982,139,11/25/2016
UC6wileij7lxwqBj4sA,675539,13986,139,11/26/2016
UC6wileij7lxwqBj4sA,676053,13989,139,11/27/2016
UC6wileij7lxwqBj4sA,676488,13993,139,11/28/2016
UC6wileij7lxwqBj4sA,677648,13995,139,11/29/2016
UC6wileij7lxwqBj4sA,677569,13997,139,11/30/2016
UC6wileij7lxwqBj4sA,677569,13999,139,12/1/2016
UC6wileij7lxwqBj4sA,677569,14003,139,12/2/2016
UC6wileij7lxwqBj4sA,677569,14008,139,12/3/2016
UC6wileij7lxwqBj4sA,677569,14004,139,12/4/2016
UC6wileij7lxwqBj4sA,680163,14011,139,12/5/2016
UC6wileij7lxwqBj4sA,681087,14013,139,12/6/2016
UC6wileij7lxwqBj4sA,681087,14020,139,12/7/2016
UC6wileij7lxwqBj4sA,682289,14026,139,12/8/2016
UC6wileij7lxwqBj4sA,682907,14029,139,12/9/2016
UC6wileij7lxwqBj4sA,683515,14034,139,12/10/2016
UC6wileij7lxwqBj4sA,684068,14034,139,12/11/2016
UC6wileij7lxwqBj4sA,684512,14032,139,12/12/2016
UC6wileij7lxwqBj4sA,684948,14032,140,12/13/2016
UC6wileij7lxwqBj4sA,685551,14032,140,12/14/2016
UC6wileij7lxwqBj4sA,686282,14034,140,12/15/2016
UC6wileij7lxwqBj4sA,686891,14043,140,12/16/2016
UC6wileij7lxwqBj4sA,686891,14048,140,12/17/2016
UC6wileij7lxwqBj4sA,688864,14054,140,12/18/2016
UC6wileij7lxwqBj4sA,689390,14063,140,12/19/2016
UC6wileij7lxwqBj4sA,689991,14071,140,12/20/2016
UC6wileij7lxwqBj4sA,690673,14074,140,12/21/2016
UC6wileij7lxwqBj4sA,691334,14088,140,12/22/2016
UC6wileij7lxwqBj4sA,691892,14090,140,12/23/2016
UC6wileij7lxwqBj4sA,692421,14099,140,12/24/2016
UC6wileij7lxwqBj4sA,692851,14100,140,12/25/2016
UC6wileij7lxwqBj4sA,693163,14106,140,12/26/2016
UC6wileij7lxwqBj4sA,693480,14110,140,12/27/2016
UC6wileij7lxwqBj4sA,693894,14110,140,12/28/2016
UC6wileij7lxwqBj4sA,694444,14117,140,12/29/2016
UC6wileij7lxwqBj4sA,694998,14124,140,12/30/2016
UC6wileij7lxwqBj4sA,695448,14127,140,12/31/2016
UC6wileij7lxwqBj4sA,695879,14130,140,1/1/2017
UC6wileij7lxwqBj4sA,696206,14136,140,1/2/2017
UC6wileij7lxwqBj4sA,696593,14143,140,1/3/2017
UC6wileij7lxwqBj4sA,697117,14145,140,1/4/2017
UC6wileij7lxwqBj4sA,697718,14153,140,1/5/2017
UC6wileij7lxwqBj4sA,698334,14159,140,1/6/2017
UC6wileij7lxwqBj4sA,698907,14162,140,1/7/2017
UC6wileij7lxwqBj4sA,699825,14170,140,1/8/2017
UC6wileij7lxwqBj4sA,700228,14170,140,1/9/2017
UC6wileij7lxwqBj4sA,700701,14167,140,1/10/2017
UC6wileij7lxwqBj4sA,701328,14179,140,1/11/2017
UC6wileij7lxwqBj4sA,702240,14183,140,1/12/2017
UC6wileij7lxwqBj4sA,703004,14198,140,1/13/2017
UC6wileij7lxwqBj4sA,706185,14198,140,1/14/2017
UC6wileij7lxwqBj4sA,706185,14201,140,1/15/2017
UC6wileij7lxwqBj4sA,715005,14208,140,1/16/2017
UC6wileij7lxwqBj4sA,718019,14222,140,1/17/2017
UC6wileij7lxwqBj4sA,719562,14235,140,1/18/2017
UC6wileij7lxwqBj4sA,719992,14239,140,1/19/2017
UC6wileij7lxwqBj4sA,720884,14249,140,1/20/2017
UC6wileij7lxwqBj4sA,721575,14253,140,1/21/2017
UC6wileij7lxwqBj4sA,722208,14256,140,1/22/2017
UC6wileij7lxwqBj4sA,722614,14262,140,1/23/2017
UC6wileij7lxwqBj4sA,709670,14270,140,1/24/2017
UC6wileij7lxwqBj4sA,709670,14278,140,1/25/2017
UC6wileij7lxwqBj4sA,711065,14280,140,1/26/2017
UC6wileij7lxwqBj4sA,711644,14283,140,1/27/2017
UC6wileij7lxwqBj4sA,711644,14287,140,1/28/2017
UC6wileij7lxwqBj4sA,712835,14291,140,1/29/2017
UC6wileij7lxwqBj4sA,713265,14299,140,1/30/2017
UC6wileij7lxwqBj4sA,713265,14303,140,1/31/2017
UC6wileij7lxwqBj4sA,714475,14309,140,2/1/2017
UC6wileij7lxwqBj4sA,714475,14314,140,2/2/2017
UC6wileij7lxwqBj4sA,715142,14319,140,2/3/2017
UC6wileij7lxwqBj4sA,716525,14324,140,2/4/2017
UC6wileij7lxwqBj4sA,717210,14331,140,2/5/2017
UC6wileij7lxwqBj4sA,717648,14333,140,2/6/2017
UC6wileij7lxwqBj4sA,718151,14332,140,2/7/2017
UC6wileij7lxwqBj4sA,718864,14342,140,2/8/2017
UC6wileij7lxwqBj4sA,718864,14348,140,2/9/2017
UC6wileij7lxwqBj4sA,720205,14359,140,2/10/2017
UC6wileij7lxwqBj4sA,720971,14363,140,2/11/2017
UC6wileij7lxwqBj4sA,721509,14368,140,2/12/2017
UC6wileij7lxwqBj4sA,721509,14370,140,2/13/2017
UC6wileij7lxwqBj4sA,722567,14374,140,2/14/2017
UC6wileij7lxwqBj4sA,723213,14387,140,2/15/2017
UC6wileij7lxwqBj4sA,723876,14392,140,2/16/2017
UC6wileij7lxwqBj4sA,724566,14400,140,2/17/2017
UC6wileij7lxwqBj4sA,725192,14404,140,2/18/2017
UC6wileij7lxwqBj4sA,725799,14407,140,2/19/2017
UC6wileij7lxwqBj4sA,726313,14416,140,2/20/2017
UC6wileij7lxwqBj4sA,726832,14421,140,2/21/2017
UC6iyxTNq8EzJ0qHirw,1736274,4320,179,10/26/2016
UC6iyxTNq8EzJ0qHirw,1738128,4320,179,10/27/2016
UC6iyxTNq8EzJ0qHirw,1739858,4329,179,10/28/2016
UC6iyxTNq8EzJ0qHirw,1741626,4326,179,10/29/2016
UC6iyxTNq8EzJ0qHirw,1743902,4328,179,10/30/2016
UC6iyxTNq8EzJ0qHirw,1746033,4333,179,10/31/2016
UC6iyxTNq8EzJ0qHirw,1747932,4336,179,11/1/2016
UC6iyxTNq8EzJ0qHirw,1749969,4342,178,11/2/2016
UC6iyxTNq8EzJ0qHirw,1749986,4349,177,11/3/2016
UC6iyxTNq8EzJ0qHirw,1752273,4362,190,11/4/2016
UC6iyxTNq8EzJ0qHirw,1752273,4365,209,11/5/2016
UC6iyxTNq8EzJ0qHirw,1592552,4377,215,11/6/2016
UC6iyxTNq8EzJ0qHirw,1596262,4396,222,11/7/2016
UC6iyxTNq8EzJ0qHirw,1600413,4419,228,11/8/2016
UC6rXzoU-_RQn3tK_zw,36611,2643,48,10/1/2016
UC6rXzoU-_RQn3tK_zw,36633,2640,48,10/2/2016
UC6rXzoU-_RQn3tK_zw,36674,2638,48,10/3/2016
UC6rXzoU-_RQn3tK_zw,36712,2637,48,10/4/2016
UC6rXzoU-_RQn3tK_zw,36743,2636,48,10/5/2016
UC6rXzoU-_RQn3tK_zw,36797,2634,48,10/6/2016
UC6rXzoU-_RQn3tK_zw,36848,2633,48,10/7/2016
UC6rXzoU-_RQn3tK_zw,36879,2665,48,10/8/2016
UC6rXzoU-_RQn3tK_zw,36900,2632,48,10/9/2016
UC6rXzoU-_RQn3tK_zw,36925,2645,48,10/10/2016
UC6rXzoU-_RQn3tK_zw,36933,2628,48,10/11/2016
UC6rXzoU-_RQn3tK_zw,36955,2633,48,10/12/2016
UC6rXzoU-_RQn3tK_zw,36955,2630,48,10/13/2016
UC6rXzoU-_RQn3tK_zw,37002,2629,48,10/14/2016
UC6rXzoU-_RQn3tK_zw,37028,2630,48,10/15/2016
UC6rXzoU-_RQn3tK_zw,37067,2628,48,10/16/2016
UC6rXzoU-_RQn3tK_zw,37104,2627,48,10/17/2016
UC6rXzoU-_RQn3tK_zw,37123,2631,48,10/18/2016
UC6rXzoU-_RQn3tK_zw,37143,2621,48,10/19/2016
UC6rXzoU-_RQn3tK_zw,37168,2623,48,10/20/2016
UC6rXzoU-_RQn3tK_zw,37168,2622,48,10/21/2016
UC6rXzoU-_RQn3tK_zw,37203,2627,48,10/22/2016
UC6rXzoU-_RQn3tK_zw,37228,2632,48,10/23/2016
UC6rXzoU-_RQn3tK_zw,37228,2629,48,10/24/2016
UC6rXzoU-_RQn3tK_zw,37285,2628,48,10/25/2016
UC6rXzoU-_RQn3tK_zw,37314,2627,48,10/26/2016
UC6rXzoU-_RQn3tK_zw,37335,2624,48,10/27/2016
UC6rXzoU-_RQn3tK_zw,37356,2632,49,10/28/2016
UC6rXzoU-_RQn3tK_zw,37392,2633,49,10/29/2016
UC6rXzoU-_RQn3tK_zw,37465,2639,49,10/30/2016
UC6rXzoU-_RQn3tK_zw,37502,2637,49,10/31/2016
UC6rXzoU-_RQn3tK_zw,37521,2634,49,11/1/2016
UC6rXzoU-_RQn3tK_zw,37539,2639,49,11/2/2016
UC6rXzoU-_RQn3tK_zw,37568,2639,48,11/3/2016
UC6rXzoU-_RQn3tK_zw,37546,2635,48,11/4/2016
UC6rXzoU-_RQn3tK_zw,37546,2632,48,11/5/2016
UC6rXzoU-_RQn3tK_zw,37612,2631,48,11/6/2016
UC6rXzoU-_RQn3tK_zw,37641,2629,48,11/7/2016
UC6rXzoU-_RQn3tK_zw,37659,2632,48,11/8/2016
UC6rXzoU-_RQn3tK_zw,37701,2628,48,11/9/2016
UC6rXzoU-_RQn3tK_zw,37739,2629,48,11/10/2016
UC6rXzoU-_RQn3tK_zw,37755,2631,49,11/11/2016
UC6rXzoU-_RQn3tK_zw,37773,2629,49,11/12/2016
UC6rXzoU-_RQn3tK_zw,37862,2631,49,11/13/2016
UC6rXzoU-_RQn3tK_zw,37883,2632,49,11/14/2016
UC6rXzoU-_RQn3tK_zw,37908,2632,49,11/15/2016
UC6rXzoU-_RQn3tK_zw,37908,2631,49,11/16/2016
UC6rXzoU-_RQn3tK_zw,37979,2634,49,11/17/2016
UC6rXzoU-_RQn3tK_zw,38003,2634,50,11/18/2016
UC6rXzoU-_RQn3tK_zw,38048,2637,50,11/19/2016
UC6rXzoU-_RQn3tK_zw,38155,2635,50,11/20/2016
UC6rXzoU-_RQn3tK_zw,38182,2643,50,11/21/2016
UC6rXzoU-_RQn3tK_zw,38220,2646,50,11/22/2016
UC6rXzoU-_RQn3tK_zw,38253,2645,50,11/23/2016
UC6rXzoU-_RQn3tK_zw,38276,2643,50,11/24/2016
UC6rXzoU-_RQn3tK_zw,38305,2640,50,11/25/2016
UC6rXzoU-_RQn3tK_zw,38346,2640,50,11/26/2016
UC6rXzoU-_RQn3tK_zw,38369,2641,50,11/27/2016
UC6rXzoU-_RQn3tK_zw,38407,2642,50,11/28/2016
UC6rXzoU-_RQn3tK_zw,38452,2639,50,11/29/2016
UC6rXzoU-_RQn3tK_zw,38457,2639,50,11/30/2016
UC6rXzoU-_RQn3tK_zw,38457,2641,50,12/1/2016
UC6rXzoU-_RQn3tK_zw,38457,2640,50,12/2/2016
UC6rXzoU-_RQn3tK_zw,38457,2644,50,12/3/2016
UC6rXzoU-_RQn3tK_zw,38457,2642,50,12/4/2016
UC6rXzoU-_RQn3tK_zw,38572,2644,50,12/5/2016
UC6rXzoU-_RQn3tK_zw,38639,2644,50,12/6/2016
UC6rXzoU-_RQn3tK_zw,38639,2641,50,12/7/2016
UC6rXzoU-_RQn3tK_zw,38703,2647,50,12/8/2016
UC6rXzoU-_RQn3tK_zw,38735,2646,50,12/9/2016
UC6rXzoU-_RQn3tK_zw,38767,2645,50,12/10/2016
UC6rXzoU-_RQn3tK_zw,38784,2644,50,12/11/2016
UC6rXzoU-_RQn3tK_zw,38803,2643,50,12/12/2016
UC6rXzoU-_RQn3tK_zw,38819,2649,50,12/13/2016
UC6rXzoU-_RQn3tK_zw,38859,2644,50,12/14/2016
UC6rXzoU-_RQn3tK_zw,38894,2643,50,12/15/2016
UC6rXzoU-_RQn3tK_zw,38918,2640,50,12/16/2016
UC6rXzoU-_RQn3tK_zw,38918,2639,50,12/17/2016
UC6rXzoU-_RQn3tK_zw,38972,2643,50,12/18/2016
UC6rXzoU-_RQn3tK_zw,38999,2643,50,12/19/2016
UC6rXzoU-_RQn3tK_zw,39043,2642,50,12/20/2016
UC6rXzoU-_RQn3tK_zw,39049,2644,50,12/21/2016
UC6rXzoU-_RQn3tK_zw,39067,2644,50,12/22/2016
UC6rXzoU-_RQn3tK_zw,39092,2641,51,12/23/2016
UC6rXzoU-_RQn3tK_zw,39109,2640,51,12/24/2016
UC6rXzoU-_RQn3tK_zw,39152,2637,51,12/25/2016
UC6rXzoU-_RQn3tK_zw,39179,2637,51,12/26/2016
UC6rXzoU-_RQn3tK_zw,39193,2637,51,12/27/2016
UC6rXzoU-_RQn3tK_zw,39214,2636,49,12/28/2016
UC6rXzoU-_RQn3tK_zw,39122,2639,49,12/29/2016
UC6rXzoU-_RQn3tK_zw,39149,2635,49,12/30/2016
UC6rXzoU-_RQn3tK_zw,39165,2634,49,12/31/2016
UC6rXzoU-_RQn3tK_zw,39190,2631,50,1/1/2017
UC6rXzoU-_RQn3tK_zw,39211,2626,50,1/2/2017
